origin (2013 area unit name),destination,distance (meters),time (minutes)
Awarua,Seatoun Tunnel West,17459,63.7
Awarua,Solway North,95804,155.45
Awarua,Solway South,97410,174.6
Awarua,Strathmore Park,18938,61.583333333333336
Awarua,Taita North,29254,70.2
Awarua,Taita South,27005,69.16666666666667
Awarua,Taitville,10134,59.266666666666666
Awarua,Takapu,,
Awarua,Tawa Central,12685,52.65
Awarua,Tawa South,10998,49.05
Awarua,Tawhai,35479,114.01666666666667
Awarua,Te Horo,75067,122.66666666666667
Awarua,Te Kainga,2595,21.7
Awarua,Te Marua,49123,110.0
Awarua,Te Wharau,,
Awarua,Thorndon-Tinakori Road,7427,29.166666666666668
Awarua,Tirohanga,25614,98.06666666666666
Awarua,Titahi Bay North,31139,89.05
Awarua,Titahi Bay South,30228,87.25
Awarua,Totara Park,42266,105.56666666666666
Awarua,Trentham North,37175,84.9
Awarua,Trentham South,36934,93.95
Awarua,Tuturumuri,,
Awarua,Upper Hutt Central,39675,83.36666666666666
Awarua,Vogeltown,13398,50.45
Awarua,Vogeltown West,12944,45.75
Awarua,Wadestown,3750,37.56666666666667
Awarua,Waikanae Beach,68904,419.45
Awarua,Waikanae East,63736,364.31666666666666
Awarua,Waikanae Park,66205,427.5
Awarua,Waikanae West,63932,362.5833333333333
Awarua,Waingawa,94751,313.6666666666667
Awarua,Waitangirua,21089,82.93333333333334
Awarua,Waiwhetu North,23643,71.05
Awarua,Waiwhetu South,22656,68.75
Awarua,Wallaceville,38361,79.18333333333334
Awarua,Waterloo East,23280,65.85
Awarua,Waterloo West,22598,56.71666666666667
Awarua,Whareama,,
Awarua,Wilford,19917,51.6
Awarua,Willis Street-Cambridge Terrace,9172,39.53333333333333
Awarua,Wilton,3974,38.95
Awarua,Woburn North,21429,53.75
Awarua,Woburn South,21916,60.233333333333334
Awarua,Woodridge,9759,49.766666666666666
Awarua,Woodville,160842,219.31666666666666
Belmont,Adelaide,29083,110.71666666666667
Belmont,Adventure,,
Belmont,Akatarawa,,
Belmont,Alicetown,10569,62.583333333333336
Belmont,Arakura,21901,94.51666666666667
Belmont,Aro Street-Nairn Street,29597,121.31666666666666
Belmont,Ascot Park,,
Belmont,Avalon East,12319,70.53333333333333
Belmont,Avalon West,12818,73.66666666666667
Belmont,Awarua,31350,126.18333333333334
Belmont,Belmont,0,0.0
Belmont,Berhampore East,30863,110.4
Belmont,Berhampore West,31014,115.13333333333334
Belmont,Boulcott,10760,64.65
Belmont,Brentwood,25412,99.28333333333333
Belmont,Brooklyn,29862,126.36666666666666
Belmont,Brooklyn South,30847,137.38333333333333
Belmont,Cannons Creek East,,
Belmont,Cannons Creek North,,
Belmont,Cannons Creek South,,
Belmont,Carterton,72313,370.3
Belmont,Churton Park North,24789,108.13333333333334
Belmont,Churton Park South,28931,118.1
Belmont,Clouston Park,30021,108.73333333333333
Belmont,Cloustonville,41851,124.93333333333334
Belmont,Crofton Downs,,
Belmont,Dannevirke East,200056,555.1666666666666
Belmont,Dannevirke West,201031,568.0166666666667
Belmont,Delaney,20386,86.96666666666667
Belmont,Discovery,,
Belmont,Eastbourne,19637,81.01666666666667
Belmont,Ebdentown,29826,112.41666666666667
Belmont,Eketahuna,219255,475.76666666666665
Belmont,Elderslea,27143,105.16666666666667
Belmont,Elsdon-Takapuwahia,47292,178.83333333333334
Belmont,Emerald Hill,35693,129.95
Belmont,Endeavour,53376,199.9
Belmont,Epuni East,12331,73.65
Belmont,Epuni West,10645,63.21666666666667
Belmont,Esplanade,13985,78.81666666666666
Belmont,Featherston,52232,340.8666666666667
Belmont,Fernlea,19340,104.1
Belmont,Glendale,24669,102.06666666666666
Belmont,Glenside North,26611,122.73333333333333
Belmont,Gracefield,13228,64.75
Belmont,Greenacres,40928,153.7
Belmont,Grenada North,,
Belmont,Grenada Village,41017,164.93333333333334
Belmont,Greytown,71367,148.45
Belmont,Happy Valley-Owhiro Bay,34000,147.1
Belmont,Hataitai North,28950,102.56666666666666
Belmont,Haywards-Manor Park,,
Belmont,Heretaunga,23156,94.21666666666667
Belmont,Heretaunga-Silverstream,20534,85.76666666666667
Belmont,Holborn,23451,90.11666666666666
Belmont,Homebush-Te Ore Ore,97640,343.21666666666664
Belmont,Homedale East,20958,103.76666666666667
Belmont,Homedale West,25410,101.03333333333333
Belmont,Horokiwi,17376,125.9
Belmont,Hutt Central,9296,52.516666666666666
Belmont,Island Bay East,34935,121.98333333333333
Belmont,Island Bay West,32808,126.35
Belmont,Johnsonville Central,23512,106.45
Belmont,Johnsonville East,23327,111.45
Belmont,Johnsonville North,24509,113.18333333333334
Belmont,Kahutara,73375,142.33333333333334
Belmont,Kaitawa,87201,170.35
Belmont,Kaiwharawhara,21409,86.51666666666667
Belmont,Kapiti Island,,
Belmont,Karaka Bay-Worser Bay,36807,122.83333333333333
Belmont,Karori East,29336,122.73333333333333
Belmont,Karori North,29854,112.21666666666667
Belmont,Karori Park,31401,111.33333333333333
Belmont,Karori South,32177,135.85
Belmont,Kelburn,27616,105.68333333333334
Belmont,Kelson,,
Belmont,Khandallah Park-Broadmeadows,,
Belmont,Kilbirnie East,30696,105.98333333333333
Belmont,Kilbirnie West-Hataitai South,29830,107.58333333333333
Belmont,Kingston-Mornington,31467,122.3
Belmont,Kopuaranga,,
Belmont,Korokoro,15529,112.18333333333334
Belmont,Lambton,25660,91.83333333333333
Belmont,Lansdowne,90834,266.95
Belmont,Linden,39865,137.23333333333332
Belmont,Lyall Bay-Airport-Moa Point,32607,124.0
Belmont,Maidstone,26469,98.8
Belmont,Makara-Ohariu,,
Belmont,Mana Island,,
Belmont,Mana-Camborne,47338,139.95
Belmont,Mangaroa,44007,123.61666666666666
Belmont,Mangatainoka,203541,467.5833333333333
Belmont,Manuka,21594,94.5
Belmont,Maoribank,32538,122.1
Belmont,Mara,,
Belmont,Martinborough,72684,148.73333333333332
Belmont,Masterton Central,86831,387.75
Belmont,Masterton East,255778,520.2833333333333
Belmont,Masterton Railway,84885,379.95
Belmont,Masterton West,84853,379.6
Belmont,Maungakotukutuku,78930,155.65
Belmont,Maungaraki,15323,85.41666666666667
Belmont,Maupuia,35492,122.05
Belmont,Melling,8063,52.516666666666666
Belmont,Melrose-Houghton Bay-Southgate,32479,118.48333333333333
Belmont,Miramar,33358,118.41666666666667
Belmont,Miramar North,35056,127.83333333333333
Belmont,Miramar South,32633,118.26666666666667
Belmont,Miramar West,32890,120.6
Belmont,Mitchelltown,28785,118.7
Belmont,Moera,12155,65.1
Belmont,Moonshine Valley,,
Belmont,Mt Cook-Wallace Street,27800,100.45
Belmont,Mt Holdsworth,,
Belmont,Mt Victoria West,27974,102.4
Belmont,Naenae North,16006,85.01666666666667
Belmont,Naenae South,14652,85.68333333333334
Belmont,Newlands East,25655,117.28333333333333
Belmont,Newlands North,23378,110.81666666666666
Belmont,Newlands South,23132,111.96666666666667
Belmont,Newtown East,30637,116.51666666666667
Belmont,Newtown West,29894,110.61666666666666
Belmont,Ngaio South,30361,108.96666666666667
Belmont,Ngaumutawa,85072,382.73333333333335
Belmont,Ngauranga East,19883,94.2
Belmont,Ngauranga West,20318,101.01666666666667
Belmont,Nireaha-Tiraumea,231630,487.43333333333334
Belmont,Normandale,8963,72.05
Belmont,Norsewood-Herbertville,,
Belmont,Northland,29384,108.1
Belmont,Northland North,30382,119.05
Belmont,Onepoto,53068,189.65
Belmont,Opaki-Fernridge,88632,377.05
Belmont,Oriental Bay,27942,107.05
Belmont,Otaihanga,,
Belmont,Otaki,93147,183.65
Belmont,Otaki Forks,,
Belmont,Owahanga,,
Belmont,Paekakariki,62782,146.55
Belmont,Paekakariki Hill,71009,172.98333333333332
Belmont,Pahiatua,194963,461.35
Belmont,Papakowhai North,48008,161.01666666666668
Belmont,Papakowhai South,,
Belmont,Paparangi,24232,114.71666666666667
Belmont,Paparangi West,30908,126.61666666666666
Belmont,Papatawa,189325,448.3333333333333
Belmont,Paraparaumu Beach North,76040,224.33333333333334
Belmont,Paraparaumu Beach South,73476,223.8
Belmont,Paraparaumu Central,71167,164.06666666666666
Belmont,Paremata-Postgate,47922,163.05
Belmont,Parkway,18725,90.61666666666666
Belmont,Pauatahanui,,
Belmont,Peka Peka,87018,261.76666666666665
Belmont,Pencarrow,26520,102.4
Belmont,Petone Central,12931,72.68333333333334
Belmont,Pinehaven,26347,107.5
Belmont,Plimmerton,,
Belmont,Poets Block,26660,103.23333333333333
Belmont,Porirua Central,42525,159.56666666666666
Belmont,Porirua East,43911,154.7
Belmont,Pukerua Bay,56216,170.76666666666668
Belmont,Rangoon Heights,26572,124.25
Belmont,Ranui Heights,44151,162.25
Belmont,Raroa,24157,114.9
Belmont,Raumati Beach,72130,175.48333333333332
Belmont,Raumati South,,
Belmont,Resolution,,
Belmont,Riverstone Terraces,,
Belmont,Roseneath,30544,112.78333333333333
Belmont,Seatoun,36726,133.63333333333333
Belmont,Seatoun Tunnel West,33861,117.2
Belmont,Solway North,83779,380.56666666666666
Belmont,Solway South,93848,524.5666666666667
Belmont,Strathmore Park,35848,119.68333333333334
Belmont,Taita North,15096,70.63333333333334
Belmont,Taita South,18277,83.23333333333333
Belmont,Taitville,27840,107.21666666666667
Belmont,Takapu,,
Belmont,Tawa Central,39340,143.71666666666667
Belmont,Tawa South,37466,142.13333333333333
Belmont,Tawhai,19499,89.3
Belmont,Te Horo,92815,266.78333333333336
Belmont,Te Kainga,32069,117.95
Belmont,Te Marua,,
Belmont,Te Wharau,,
Belmont,Thorndon-Tinakori Road,24273,86.66666666666667
Belmont,Tirohanga,8337,62.233333333333334
Belmont,Titahi Bay North,49033,165.16666666666666
Belmont,Titahi Bay South,46976,172.7
Belmont,Totara Park,30729,120.68333333333334
Belmont,Trentham North,25741,98.83333333333333
Belmont,Trentham South,25806,113.68333333333334
Belmont,Tuturumuri,,
Belmont,Upper Hutt Central,27848,101.28333333333333
Belmont,Vogeltown,30980,123.91666666666667
Belmont,Vogeltown West,30526,119.21666666666667
Belmont,Wadestown,27687,106.35
Belmont,Waikanae Beach,83219,224.56666666666666
Belmont,Waikanae East,78066,174.95
Belmont,Waikanae Park,80520,232.61666666666667
Belmont,Waikanae West,78208,172.58333333333334
Belmont,Waingawa,261934,561.55
Belmont,Waitangirua,,
Belmont,Waiwhetu North,11642,75.16666666666667
Belmont,Waiwhetu South,12595,80.88333333333334
Belmont,Wallaceville,25167,94.3
Belmont,Waterloo East,11279,69.95
Belmont,Waterloo West,10058,58.93333333333333
Belmont,Whareama,,
Belmont,Wilford,11798,80.06666666666666
Belmont,Willis Street-Cambridge Terrace,26751,93.65
Belmont,Wilton,30535,112.8
Belmont,Woburn North,11148,62.266666666666666
Belmont,Woburn South,11352,65.06666666666666
Belmont,Woodridge,26679,118.65
Belmont,Woodville,181566,443.43333333333334
Berhampore East,Adelaide,3105,17.816666666666666
Berhampore East,Adventure,29795,91.08333333333333
Berhampore East,Akatarawa,47900,154.36666666666667
Berhampore East,Alicetown,20162,48.766666666666666
Berhampore East,Arakura,35198,94.2
Berhampore East,Aro Street-Nairn Street,10418,48.333333333333336
Berhampore East,Ascot Park,31536,87.51666666666667
Berhampore East,Avalon East,24871,78.68333333333334
Berhampore East,Avalon West,27585,85.6
Berhampore East,Awarua,12950,67.06666666666666
Berhampore East,Belmont,31188,129.08333333333334
Berhampore East,Berhampore East,0,0.0
Berhampore East,Berhampore West,716,8.366666666666667
Berhampore East,Boulcott,24958,88.65
Berhampore East,Brentwood,37014,104.68333333333334
Berhampore East,Brooklyn,10682,53.5
Berhampore East,Brooklyn South,11668,64.56666666666666
Berhampore East,Cannons Creek East,28428,81.9
Berhampore East,Cannons Creek North,27597,79.51666666666667
Berhampore East,Cannons Creek South,28905,87.01666666666667
Berhampore East,Carterton,84303,131.65
Berhampore East,Churton Park North,28103,117.03333333333333
Berhampore East,Churton Park South,18379,92.48333333333333
Berhampore East,Clouston Park,41052,109.61666666666666
Berhampore East,Cloustonville,53568,116.23333333333333
Berhampore East,Crofton Downs,16630,81.16666666666667
Berhampore East,Dannevirke East,185910,270.46666666666664
Berhampore East,Dannevirke West,186885,283.31666666666666
Berhampore East,Delaney,34878,100.65
Berhampore East,Discovery,33586,91.96666666666667
Berhampore East,Eastbourne,32261,91.43333333333334
Berhampore East,Ebdentown,40027,109.85
Berhampore East,Eketahuna,198496,271.06666666666666
Berhampore East,Elderslea,39006,108.85
Berhampore East,Elsdon-Takapuwahia,28690,104.13333333333334
Berhampore East,Emerald Hill,46724,130.83333333333334
Berhampore East,Endeavour,55817,161.58333333333334
Berhampore East,Epuni East,23796,84.41666666666667
Berhampore East,Epuni West,25127,87.35
Berhampore East,Esplanade,19522,53.81666666666667
Berhampore East,Featherston,64222,102.21666666666667
Berhampore East,Fernlea,29782,104.98333333333333
Berhampore East,Glendale,37966,101.75
Berhampore East,Glenside North,24650,82.61666666666666
Berhampore East,Gracefield,21400,106.13333333333334
Berhampore East,Greenacres,22999,79.0
Berhampore East,Grenada North,20864,86.18333333333334
Berhampore East,Grenada Village,27417,113.91666666666667
Berhampore East,Greytown,82154,139.75
Berhampore East,Happy Valley-Owhiro Bay,3094,39.916666666666664
Berhampore East,Hataitai North,6505,31.866666666666667
Berhampore East,Haywards-Manor Park,32122,113.76666666666667
Berhampore East,Heretaunga,35596,99.66666666666667
Berhampore East,Heretaunga-Silverstream,33223,86.65
Berhampore East,Holborn,30692,116.13333333333334
Berhampore East,Homebush-Te Ore Ore,105161,291.8
Berhampore East,Homedale East,31399,104.65
Berhampore East,Homedale West,38822,99.71666666666667
Berhampore East,Horokiwi,23310,125.35
Berhampore East,Hutt Central,21952,55.81666666666667
Berhampore East,Island Bay East,2410,17.483333333333334
Berhampore East,Island Bay West,2390,17.316666666666666
Berhampore East,Johnsonville Central,13511,65.16666666666667
Berhampore East,Johnsonville East,15900,73.4
Berhampore East,Johnsonville North,13994,72.78333333333333
Berhampore East,Kahutara,84162,133.63333333333333
Berhampore East,Kaitawa,72849,166.66666666666666
Berhampore East,Kaiwharawhara,9202,32.15
Berhampore East,Kapiti Island,,
Berhampore East,Karaka Bay-Worser Bay,12856,67.56666666666666
Berhampore East,Karori East,10521,58.5
Berhampore East,Karori North,11039,47.13333333333333
Berhampore East,Karori Park,12586,45.016666666666666
Berhampore East,Karori South,14385,69.11666666666666
Berhampore East,Kelburn,6462,44.13333333333333
Berhampore East,Kelson,,
Berhampore East,Khandallah Park-Broadmeadows,18449,107.86666666666666
Berhampore East,Kilbirnie East,4161,23.433333333333334
Berhampore East,Kilbirnie West-Hataitai South,3302,24.366666666666667
Berhampore East,Kingston-Mornington,2436,35.733333333333334
Berhampore East,Kopuaranga,,
Berhampore East,Korokoro,18820,93.16666666666667
Berhampore East,Lambton,5808,28.466666666666665
Berhampore East,Lansdowne,100177,167.18333333333334
Berhampore East,Linden,21936,62.53333333333333
Berhampore East,Lyall Bay-Airport-Moa Point,13171,46.6
Berhampore East,Maidstone,39158,99.68333333333334
Berhampore East,Makara-Ohariu,,
Berhampore East,Mana Island,31444,89.05
Berhampore East,Mana-Camborne,30901,83.63333333333334
Berhampore East,Mangaroa,55038,124.5
Berhampore East,Mangatainoka,182782,262.8833333333333
Berhampore East,Manuka,36869,180.86666666666667
Berhampore East,Maoribank,44610,116.95
Berhampore East,Mara,,
Berhampore East,Martinborough,83471,140.03333333333333
Berhampore East,Masterton Central,98821,149.1
Berhampore East,Masterton East,233574,315.5833333333333
Berhampore East,Masterton Railway,96874,141.3
Berhampore East,Masterton West,96842,140.95
Berhampore East,Maungakotukutuku,64606,120.95
Berhampore East,Maungaraki,28742,84.1
Berhampore East,Maupuia,10997,65.1
Berhampore East,Melling,21245,57.46666666666667
Berhampore East,Melrose-Houghton Bay-Southgate,1831,24.483333333333334
Berhampore East,Miramar,11252,56.18333333333333
Berhampore East,Miramar North,12503,60.583333333333336
Berhampore East,Miramar South,7296,30.966666666666665
Berhampore East,Miramar West,11520,59.81666666666667
Berhampore East,Mitchelltown,7284,53.6
Berhampore East,Moera,22926,84.0
Berhampore East,Moonshine Valley,43529,111.75
Berhampore East,Mt Cook-Wallace Street,3132,25.016666666666666
Berhampore East,Mt Holdsworth,,
Berhampore East,Mt Victoria West,4264,26.133333333333333
Berhampore East,Naenae North,29425,83.7
Berhampore East,Naenae South,28071,84.36666666666666
Berhampore East,Newlands East,17875,72.58333333333333
Berhampore East,Newlands North,15598,66.11666666666666
Berhampore East,Newlands South,15353,67.26666666666667
Berhampore East,Newtown East,1041,12.266666666666667
Berhampore East,Newtown West,1977,12.55
Berhampore East,Ngaio South,16555,53.016666666666666
Berhampore East,Ngaumutawa,97061,144.08333333333334
Berhampore East,Ngauranga East,12237,43.016666666666666
Berhampore East,Ngauranga West,12721,50.85
Berhampore East,Nireaha-Tiraumea,210871,282.73333333333335
Berhampore East,Normandale,27674,85.75
Berhampore East,Norsewood-Herbertville,,
Berhampore East,Northland,10756,35.916666666666664
Berhampore East,Northland North,11754,46.333333333333336
Berhampore East,Onepoto,35139,113.95
Berhampore East,Opaki-Fernridge,100622,138.4
Berhampore East,Oriental Bay,5738,35.21666666666667
Berhampore East,Otaihanga,61413,544.8833333333333
Berhampore East,Otaki,75214,120.0
Berhampore East,Otaki Forks,,
Berhampore East,Owahanga,,
Berhampore East,Paekakariki,47489,92.88333333333334
Berhampore East,Paekakariki Hill,53080,98.28333333333333
Berhampore East,Pahiatua,174204,256.65
Berhampore East,Papakowhai North,30052,86.8
Berhampore East,Papakowhai South,29184,82.9
Berhampore East,Paparangi,16453,70.01666666666667
Berhampore East,Paparangi West,23129,81.91666666666667
